AIRLINE_CODE,ORIGIN_CODE,Month_of_Travel,Predicted_Delay_Time,Cancellation_Probability
DL,CAK,3,2.6975763965820487,0.0
DL,CAK,4,0.0,0.0
DL,CAK,7,0.0,0.0
DL,CAK,8,2.4896228775364038,0.0
DL,CAK,10,2.0377704476732528,0.0
DL,CAK,11,0.0,0.0
DL,CAK,12,0.0,0.0
DL,CHA,1,1.9576309523809519,0.0
DL,CHA,2,0.0,0.0
DL,CHA,3,0.0,0.0
DL,CHA,4,30.16089937744125,0.0
DL,CHA,5,0.0,0.0
DL,CHA,6,42.3797463092463,0.0
DL,CHA,7,16.33576584771438,0.0
DL,CHA,8,15.522243797442094,0.0
DL,CHA,9,0.0,0.0
DL,CHA,10,0.0,0.0
DL,CHA,11,0.0,0.0
DL,CHA,12,17.05120493395493,0.0
DL,CHO,2,0.0,0.0
DL,CHO,3,0.0,0.0
DL,CHO,4,0.0,0.0
DL,CHO,5,0.0,0.0
DL,CHO,6,13.687985132349565,0.0
DL,CHO,7,3.019829628127515,0.0
DL,CHO,8,0.0,0.0
DL,CHO,11,0.0,0.0
DL,CHO,12,10.377785714285714,0.0
DL,CHS,1,0.0,0.0
DL,CHS,2,5.349713939702945,0.0
DL,CHS,3,0.0,0.0
DL,CHS,4,1.4737380081810405,0.0
DL,CHS,5,2.984582416115033,0.0
DL,CHS,6,10.743674322045864,0.0
DL,CHS,7,3.153890804234181,0.0
DL,CHS,8,18.189237587230608,0.0
DL,CHS,9,2.871184158940023,0.0
DL,CHS,10,2.058639015929131,0.0
DL,CHS,11,0.0,0.0
DL,CHS,12,0.6074008027747116,0.0
DL,CID,1,0.0,0.0
DL,CID,2,0.0,0.0
DL,CID,3,0.0,0.0
DL,CID,4,3.4282604100780087,0.0
DL,CID,5,0.0,0.0
DL,CID,6,0.0,0.0
DL,CID,7,0.0,0.0
DL,CID,8,1.400130630630631,0.0
DL,CID,9,0.0,0.0
DL,CID,10,3.85145634920635,0.0
DL,CID,11,0.0,0.0
DL,CID,12,1.9153593435851497,0.0
DL,CLE,1,1.4463074830722376,0.0
DL,CLE,2,8.344164361374933,0.0
DL,CLE,3,5.002035078447175,0.0
DL,CLE,4,0.3055088516368625,0.0
DL,CLE,5,0.0,0.0
DL,CLE,6,1.5528035019094506,0.0
DL,CLE,7,5.581871243372451,0.0
DL,CLE,8,2.3184497240075586,0.0
DL,CLE,9,2.7589074925636665,0.0
DL,CLE,10,0.0,0.0
DL,CLE,11,18.428787560819515,0.0
DL,CLE,12,5.51079831841182,0.0
DL,CLT,1,0.08236567125016989,0.0
DL,CLT,2,11.159562179150841,0.0
DL,CLT,3,1.6495823540174421,0.0
DL,CLT,4,17.185842614319114,0.0
DL,CLT,5,2.226855631962809,0.0
DL,CLT,6,6.624488705278166,0.0
DL,CLT,7,22.42701936507075,0.0
DL,CLT,8,7.268210308592841,0.0
DL,CLT,9,0.0,0.0
DL,CLT,10,0.5956826579268512,0.0
DL,CLT,11,2.604808906814689,0.0
DL,CLT,12,6.7497673188425305,0.0
DL,CMH,1,0.0,0.0
DL,CMH,2,0.0,0.0
DL,CMH,3,0.0,0.0
DL,CMH,4,12.828098595464944,0.0
DL,CMH,5,0.5662090672035524,0.0
DL,CMH,6,3.3217896067280406,0.0
DL,CMH,7,0.0,0.0
DL,CMH,8,0.06886758517770564,0.0
DL,CMH,9,2.7352252750701576,0.0
DL,CMH,10,0.0,0.0
DL,CMH,11,0.0,0.0
DL,CMH,12,12.763080207060886,0.0
DL,COS,1,17.019752200096747,0.0
DL,COS,3,0.0,0.0
DL,COS,4,0.0,0.0
DL,COS,6,0.0,0.0
DL,COS,8,0.0,0.0
DL,COS,9,0.0,0.0
DL,COS,10,0.0,0.0
DL,COS,11,7.0118610851514065,0.0
DL,CRW,1,0.0,0.0
DL,CRW,2,0.0,0.0
DL,CRW,3,0.0,0.0
DL,CRW,5,0.0,0.0
DL,CRW,6,0.0,0.0
DL,CRW,7,0.0,0.0
DL,CRW,8,9.589642908259616,0.0
DL,CRW,9,1.4007432217107822,0.0
DL,CRW,10,0.0,0.0
DL,CRW,11,0.0,0.0
DL,CRW,12,0.0,0.0
DL,CVG,1,2.9595492315695884,0.0
DL,CVG,2,2.2562481312389684,0.0
DL,CVG,3,3.6866747780268203,0.0
DL,CVG,4,6.524471151914028,0.0
DL,CVG,5,6.639815477902845,0.0
DL,CVG,6,6.23481350280793,0.0
DL,CVG,7,9.572389941268753,0.0
DL,CVG,8,8.3321911565736,0.0
DL,CVG,9,0.7774137936502115,0.0
DL,CVG,10,1.1873881163053885,0.0
DL,CVG,11,0.0,0.0
DL,CVG,12,11.202441549944293,0.0
DL,DAB,1,0.0,0.0
DL,DAB,2,0.0,0.0
DL,DAB,3,2.797523334235948,0.0
DL,DAB,4,4.004992125006056,0.0
DL,DAB,5,8.176236411997019,0.0
DL,DAB,6,2.2551670625985634,0.0
DL,DAB,7,0.0,0.0
DL,DAB,8,0.0,0.0
DL,DAB,9,4.9982168281065364,0.0
DL,DAB,10,0.0,0.0
DL,DAB,11,0.0,0.0
DL,DAB,12,0.0,0.0
DL,DAL,1,0.0,0.0
DL,DAL,2,8.047925015129353,0.0
DL,DAL,3,12.303445865744413,0.0
DL,DAL,4,14.568267616484484,0.0
DL,DAL,5,9.671803294780208,0.0
DL,DAL,6,6.799309686314715,0.0
DL,DAL,7,0.0,0.0
DL,DAL,8,25.933059857066873,0.0
DL,DAL,9,2.5740525246709294,0.0
DL,DAL,10,4.100242436877297,0.0
DL,DAL,11,39.045350849528866,0.0
DL,DAL,12,0.0,0.0
DL,DAY,1,0.0,0.0
DL,DAY,2,0.0,0.0
DL,DAY,3,13.32672819578082,0.0
DL,DAY,4,5.61423593073593,0.0
DL,DAY,5,0.0,0.0
DL,DAY,6,0.0,0.0
DL,DAY,7,12.26030507558728,0.0
DL,DAY,8,18.825851259035087,0.0
DL,DAY,9,3.86435533910534,0.0
DL,DAY,10,0.0,0.0
DL,DAY,11,0.0,0.0
DL,DAY,12,0.0,0.0
DL,DCA,1,5.242772894524,0.0
DL,DCA,2,8.123175133762205,0.0
DL,DCA,3,14.114729214714393,0.0
DL,DCA,4,6.257812204128147,0.0
DL,DCA,5,2.3539957717959066,0.0
DL,DCA,6,20.689211912026707,0.0
DL,DCA,7,5.593160112540686,0.0
DL,DCA,8,5.870949131161257,0.0
DL,DCA,9,2.5934855012050724,0.0
DL,DCA,10,2.035871648676206,0.0
DL,DCA,11,0.8184650905107597,0.0
DL,DCA,12,9.555505774181068,0.0
DL,DEN,1,2.498616685668011,0.0
DL,DEN,2,10.646825431021993,0.0
DL,DEN,3,22.223258137775012,0.0
DL,DEN,4,12.165163160040349,0.0
DL,DEN,5,6.264343373803937,0.0
DL,DEN,6,18.382246549747578,0.0
DL,DEN,7,12.252745140479417,0.0
DL,DEN,8,9.076507601313779,0.0
DL,DEN,9,7.790839093597355,0.0
DL,DEN,10,1.4167744156023663,0.0
DL,DEN,11,3.835205080353462,0.0
DL,DEN,12,34.167835903358245,0.0
DL,DFW,1,8.9438239357091,0.0
DL,DFW,2,10.594346399790542,0.0
DL,DFW,3,9.119708850507822,0.0
DL,DFW,4,11.19261538353711,0.0
DL,DFW,5,18.10968136053465,0.0
DL,DFW,6,12.700606497513743,0.007874015748031496
DL,DFW,7,8.75830355622337,0.0
DL,DFW,8,19.916922027291577,0.0
DL,DFW,9,0.4001783044302823,0.0
DL,DFW,10,8.46329005423748,0.0
DL,DFW,11,5.255102839975848,0.0
DL,DFW,12,13.425280956523098,0.0
DL,DLH,3,0.0,0.0
DL,DLH,5,0.0,0.0
DL,DSM,1,136.90971553283313,0.0
DL,DSM,2,0.0,0.0
DL,DSM,3,21.33666477966478,0.0
DL,DSM,4,38.11251262626262,0.0
DL,DSM,5,0.0,0.0
DL,DSM,6,0.0,0.0
DL,DSM,7,33.5345212842713,0.0
DL,DSM,8,0.0,0.0
DL,DSM,9,0.0,0.0
DL,DSM,10,0.7880793650793655,0.0
DL,DSM,11,0.0,0.0
DL,DSM,12,0.0,0.0
DL,DTW,1,7.014129237983426,0.0
DL,DTW,2,6.600362692620065,0.0
DL,DTW,3,6.537082044839635,0.0
DL,DTW,4,6.730409975490746,0.0014814814814814814
DL,DTW,5,6.282941772195321,0.0
DL,DTW,6,12.227045502588437,0.0
DL,DTW,7,13.916175495377868,0.0
DL,DTW,8,10.105674362360137,0.0
DL,DTW,9,4.447599099422878,0.0
DL,DTW,10,2.434564469322354,0.0
DL,DTW,11,5.239968695992016,0.0
DL,DTW,12,6.236079631371126,0.0
DL,ECP,1,0.0,0.0
DL,ECP,2,0.0,0.0
DL,ECP,3,0.0,0.0
DL,ECP,4,30.67368036484163,0.0
DL,ECP,5,0.0,0.0
DL,ECP,6,27.420459250299004,0.0
DL,ECP,7,2.974220905851024,0.0
DL,ECP,8,0.0,0.0
DL,ECP,9,3.7440169205439973,0.0
DL,ECP,10,0.0,0.0
DL,ECP,11,0.0,0.0
DL,ECP,12,1.0629976635054377,0.0
DL,EGE,1,8.982997835497834,0.0
DL,EGE,2,26.979501207280613,0.0
DL,EGE,3,0.0,0.0
DL,EGE,4,0.0,0.0
DL,EGE,6,0.0,0.0
DL,EGE,12,13.15260949508008,0.0
DL,ELP,1,0.0,0.0
DL,ELP,2,5.474273809523811,0.0
DL,ELP,3,15.096901875901873,0.0
DL,ELP,4,0.0,0.0
DL,ELP,5,11.64119226915985,0.0
DL,ELP,6,11.113031746031742,0.0
DL,ELP,7,10.343565184815183,0.0
DL,ELP,8,5.089039081919113,0.0
DL,ELP,9,0.0,0.0
DL,ELP,10,0.0,0.0
DL,ELP,11,0.0,0.0
DL,ELP,12,0.0,0.0
DL,EUG,1,4.566353967928546,0.0
DL,EUG,5,0.0,0.0
DL,EVV,2,0.0,0.0
DL,EVV,6,0.0,0.0
DL,EVV,7,0.0,0.0
DL,EVV,9,0.0,0.0
DL,EVV,11,0.0,0.0
DL,EWR,1,16.939491910711386,0.0
DL,EWR,2,13.220085234105458,0.0
DL,EWR,3,12.161577780462265,0.0
DL,EWR,4,10.423620252877889,0.0
DL,EWR,5,15.012114010434075,0.0
DL,EWR,6,39.86046635008857,0.0
DL,EWR,7,11.874285320642601,0.0
DL,EWR,8,17.424614886805042,0.0
DL,EWR,9,0.0,0.0
DL,EWR,10,0.7958325770403524,0.0
DL,EWR,11,2.2511640581757955,0.0
DL,EWR,12,8.729618088999038,0.0
DL,EYW,1,2.8945684996067835,0.0
DL,EYW,2,0.0,0.0
DL,EYW,3,8.760610180013451,0.0
DL,EYW,4,5.395581605968265,0.0
DL,EYW,5,0.5466137474496604,0.0
DL,EYW,6,11.045709580280404,0.0
DL,EYW,7,6.091551855508039,0.0
DL,EYW,8,0.0,0.0
DL,EYW,9,0.0,0.0
DL,EYW,10,0.0,0.0
DL,EYW,11,10.461323495948498,0.0
DL,EYW,12,15.568189989319244,0.0
DL,FAI,1,6.44046756100859,0.0
DL,FAI,2,53.13103571428571,0.0
DL,FAI,3,0.0,0.0
DL,FAI,4,1.5223792354042356,0.0
DL,FAI,5,10.365909534909534,0.0
DL,FAI,6,0.0,0.0
DL,FAI,7,3.19544151685524,0.0
DL,FAI,8,20.410357316144463,0.0
DL,FAI,9,59.679486270910026,0.0
DL,FAI,10,13.267705988455985,0.0
DL,FAI,11,10.732980158730163,0.0
DL,FAI,12,0.5663684463684465,0.0
DL,FAR,1,0.0,0.0
DL,FAR,2,1.526605339105339,0.0
DL,FAR,3,0.0,0.0
DL,FAR,4,0.0,0.0
DL,FAR,5,0.0,0.0
DL,FAR,6,0.0,0.0
DL,FAR,7,0.0,0.0
DL,FAR,8,0.0,0.0
DL,FAR,9,0.0,0.0
DL,FAR,10,1.930320041070041,0.0
DL,FAR,11,0.0,0.0
DL,FAY,1,0.6354566544566543,0.0
DL,FAY,2,0.0,0.0
DL,FAY,3,0.0,0.0
DL,FAY,4,32.36487955182073,0.0
DL,FAY,5,0.0,0.0
DL,FAY,7,5.564607901389823,0.0
DL,FAY,8,0.0,0.0
DL,FAY,9,1.0042204827396681,0.0
DL,FAY,10,0.0,0.0
DL,FAY,11,0.0,0.0
DL,FAY,12,39.54125661375661,0.0
DL,FCA,1,44.67895471466203,0.0
DL,FCA,2,0.4238398268398266,0.0
DL,FCA,3,0.0,0.0
DL,FCA,4,0.0,0.0
DL,FCA,5,0.0,0.0
DL,FCA,6,0.0,0.0
DL,FCA,7,1.0412777111089804,0.0
DL,FCA,8,2.7721939457601223,0.0
DL,FCA,9,7.305644251989836,0.0
DL,FCA,10,118.5658134920635,0.0
DL,FCA,11,0.0,0.0
DL,FLL,1,7.488391128522867,0.0
DL,FLL,2,7.836809054756272,0.0
DL,FLL,3,5.8842818348852735,0.0
DL,FLL,4,14.782393905820793,0.0
DL,FLL,5,10.702131219799126,0.007936507936507936
DL,FLL,6,17.273401333393817,0.0
DL,FLL,7,22.519966001138737,0.0
DL,FLL,8,17.067360781621623,0.0
DL,FLL,9,14.466546947544524,0.0
DL,FLL,10,29.36057086592271,0.0
DL,FLL,11,14.567580381902117,0.0
DL,FLL,12,10.188050010250517,0.0
DL,FNT,1,0.0,0.0
DL,FNT,3,0.0,0.0
DL,FNT,4,0.0,0.0
DL,FNT,5,0.0,0.0
DL,FNT,7,0.3032923963711148,0.0
DL,FNT,8,0.0,0.0
DL,FNT,10,0.0,0.0
DL,FSD,1,29.822870254745272,0.0
DL,FSD,2,14.288645735800149,0.0
DL,FSD,3,0.0,0.0
DL,FSD,4,0.0,0.0
DL,FSD,5,0.0,0.0
DL,FSD,6,0.0,0.0
DL,FSD,7,0.0,0.0
DL,FSD,8,0.0,0.0
DL,FSD,9,0.0,0.0
DL,FSD,10,0.0,0.0
DL,FSD,11,0.0,0.0
DL,FSD,12,96.82763095238097,0.0
DL,GEG,1,0.1876353616078511,0.0
DL,GEG,2,21.32774909787756,0.0
DL,GEG,3,9.647497455604078,0.0
DL,GEG,4,0.0,0.0
DL,GEG,5,0.0,0.0
DL,GEG,6,0.434282325129082,0.0
DL,GEG,7,6.361134027713237,0.0
DL,GEG,8,8.297944300984787,0.0
DL,GEG,9,5.7717124298906795,0.0
DL,GEG,10,0.0,0.0
DL,GEG,11,0.0,0.0
DL,GEG,12,5.67862031280159,0.0
DL,GFK,5,0.0,0.0
DL,GFK,6,0.0,0.0
DL,GNV,1,1.373105038923925,0.0
DL,GNV,2,0.0,0.0
DL,GNV,3,24.37513329807449,0.0
DL,GNV,4,0.0,0.0
DL,GNV,5,1.3674076479076482,0.0
DL,GNV,6,0.0,0.0
DL,GNV,7,0.0,0.0
DL,GNV,8,0.0,0.0
DL,GNV,9,0.0,0.0
DL,GNV,10,17.510934784797623,0.0
DL,GNV,11,0.0,0.0
DL,GNV,12,0.0,0.0
DL,GPT,1,0.0,0.0
DL,GPT,2,0.0,0.0
DL,GPT,3,19.724956349206337,0.0
DL,GPT,4,5.213486111111114,0.0
DL,GPT,5,0.45736845997140113,0.0
DL,GPT,6,16.830327538646422,0.0
DL,GPT,7,1.8682702158952165,0.0
DL,GPT,8,0.0,0.0
DL,GPT,9,0.0,0.0
DL,GPT,10,0.0,0.0
DL,GPT,11,0.0,0.0
DL,GPT,12,0.0,0.0
DL,GRB,1,0.0,0.0
DL,GRB,2,38.72078576138552,0.0
DL,GRB,3,4.7012781385281395,0.0
DL,GRB,4,0.4124919775564937,0.0
DL,GRB,5,0.0,0.0
DL,GRB,6,34.90635209235209,0.0
DL,GRB,7,7.7739116994117,0.0
DL,GRB,8,0.0,0.0
DL,GRB,9,0.0,0.0
DL,GRB,10,15.81313157894737,0.0
DL,GRB,11,74.81903353300447,0.0
DL,GRB,12,0.0,0.0
DL,GRR,1,21.894624529312047,0.0
DL,GRR,2,9.246604481033591,0.0
DL,GRR,3,7.959310567936216,0.0
DL,GRR,4,0.0,0.0
DL,GRR,5,0.0,0.0
DL,GRR,6,3.982595242557096,0.0
DL,GRR,7,8.109707351066673,0.0
DL,GRR,8,0.0,0.0
DL,GRR,9,0.0,0.0
DL,GRR,10,4.365975936037569,0.0
DL,GRR,11,3.1394053433173634,0.0
DL,GRR,12,0.29338582259836465,0.0
DL,GSO,1,0.0,0.0
DL,GSO,2,17.464905547989698,0.0
DL,GSO,3,5.223716671870055,0.0
DL,GSO,4,0.0,0.0
DL,GSO,5,3.8129600008483124,0.0
DL,GSO,6,0.0,0.0
DL,GSO,7,0.2382914080155893,0.0
DL,GSO,8,0.0,0.0
DL,GSO,9,0.0,0.0
DL,GSO,10,0.0,0.0
DL,GSO,11,0.0,0.0
DL,GSO,12,0.3944006703221097,0.0
DL,GSP,1,0.0,0.0
DL,GSP,2,6.362841624340072,0.0
DL,GSP,3,0.0,0.0
DL,GSP,4,0.0,0.0
DL,GSP,5,5.433992178462728,0.0
DL,GSP,6,0.5334363621433398,0.0
DL,GSP,7,10.586729887377551,0.0
DL,GSP,8,7.115082187550315,0.0
DL,GSP,9,0.0,0.0
DL,GSP,10,0.0,0.0
DL,GSP,11,0.0,0.0
DL,GSP,12,32.63723954531751,0.0
DL,GTF,7,0.0,0.0
DL,HDN,1,0.0,0.0
DL,HDN,2,0.0,0.0
DL,HDN,3,14.721519119769118,0.0
DL,HDN,12,0.0,0.0
DL,HNL,1,4.119823956941909,0.0
DL,HNL,2,4.1664011523964035,0.0
DL,HNL,3,0.0,0.0
DL,HNL,4,0.0,0.0
DL,HNL,5,0.0,0.0
DL,HNL,6,5.8510793570033215,0.0
DL,HNL,7,0.0,0.0
DL,HNL,8,6.159754125296316,0.0
DL,HNL,9,0.0,0.0
DL,HNL,10,18.418429351694048,0.0
DL,HNL,11,12.389037282239359,0.0
DL,HNL,12,0.6391381957825462,0.0
DL,HOU,1,0.0,0.0
DL,HOU,2,10.344950753349567,0.0
DL,HOU,3,0.0,0.0
DL,HOU,4,0.0,0.0
DL,HOU,5,0.0,0.0
DL,HOU,6,2.073801933327061,0.0
DL,HOU,7,16.268910490653134,0.0
DL,HOU,8,10.009789448517376,0.0
DL,HOU,9,0.9140135424183564,0.0
DL,HOU,10,0.0,0.0
DL,HOU,11,1.2181174798444556,0.0
DL,HOU,12,0.04726594239094227,0.0
DL,HPN,1,0.0,0.0
DL,HPN,2,3.522272838272839,0.0
DL,HPN,3,0.7644603174603175,0.0
DL,HPN,4,1.065336219336219,0.0
DL,HPN,5,18.47107521645022,0.0
DL,HPN,6,87.8628629148629,0.0
DL,HPN,7,44.67390506715507,0.0
DL,HPN,8,43.48311904761904,0.0
DL,HPN,9,0.0,0.0
DL,HPN,10,6.304180735930736,0.0
DL,HPN,11,0.3775640021742964,0.0
DL,HPN,12,40.82855339105339,0.0
DL,HRL,3,18.770787306510357,0.0
DL,HRL,4,0.0,0.0
DL,HSV,1,0.0,0.0
DL,HSV,2,8.663785428134952,0.0
DL,HSV,3,11.904946500395031,0.0
DL,HSV,4,0.0,0.0
DL,HSV,5,0.0,0.0
DL,HSV,6,5.135442039162823,0.0
DL,HSV,7,7.168075746134331,0.0
DL,HSV,8,0.8367850975900006,0.0
DL,HSV,9,2.399515288405078,0.0
DL,HSV,10,1.2710254172372997,0.0
DL,HSV,11,12.194361657382107,0.0
DL,HSV,12,0.0,0.0
DL,IAD,1,5.992736538480823,0.0
DL,IAD,2,0.0,0.0
DL,IAD,3,0.0,0.0
DL,IAD,4,1.0129510245589208,0.0
DL,IAD,5,0.0,0.0
DL,IAD,6,17.112358141253253,0.0
DL,IAD,7,38.20402904123589,0.0
DL,IAD,8,4.4661890963321325,0.0
DL,IAD,9,4.742906908338117,0.0
DL,IAD,10,4.924108731269907,0.0
DL,IAD,11,18.200616755953366,0.0
DL,IAD,12,2.0405098089618203,0.0
DL,IAH,1,2.3419721256886934,0.0
DL,IAH,2,10.00449215502027,0.0
DL,IAH,3,4.037188160549389,0.0
DL,IAH,4,14.743631377875852,0.0
DL,IAH,5,8.427517533442355,0.0
DL,IAH,6,31.924131468057166,0.0
DL,IAH,7,6.595763547352434,0.0
DL,IAH,8,5.785426887078813,0.0
DL,IAH,9,6.5398650403925425,0.0
DL,IAH,10,20.65465906947479,0.0
DL,IAH,11,7.480384919217281,0.0
DL,IAH,12,9.504598561481192,0.0
DL,ICT,1,6.74284398934399,0.0
DL,ICT,2,12.891865551115556,0.0
DL,ICT,3,12.441637389356428,0.0
DL,ICT,4,0.0,0.0
DL,ICT,5,0.0,0.0
DL,ICT,6,0.0,0.0
DL,ICT,7,17.544138750138753,0.0
DL,ICT,8,0.0,0.0
DL,ICT,9,10.73527064602065,0.0
DL,ICT,10,17.775919191919193,0.0
DL,ICT,11,0.0,0.0
DL,ICT,12,0.0,0.0
DL,IDA,5,0.5800229994724599,0.0
DL,IDA,6,9.28722217760963,0.0
DL,ILM,1,0.0,0.0
DL,ILM,2,0.0,0.0
DL,ILM,3,0.6120753968253969,0.0
DL,ILM,4,38.30299404761905,0.0
DL,ILM,5,2.9608299495100097,0.0
DL,ILM,6,12.621624458874463,0.0
DL,ILM,7,0.0,0.0
DL,ILM,8,4.082078643578643,0.0
DL,ILM,9,0.0,0.0
DL,ILM,10,1.905800865800866,0.0
DL,ILM,11,0.0,0.0
DL,ILM,12,1.207303418803419,0.0
DL,IND,1,0.0,0.0
DL,IND,2,2.0649956852807025,0.0
DL,IND,3,0.0,0.0
DL,IND,4,3.2319985062650636,0.0
DL,IND,5,0.0,0.0
DL,IND,6,6.449080852861683,0.0
DL,IND,7,7.44989208980279,0.0
DL,IND,8,12.790733376491431,0.0
DL,IND,9,0.0,0.0
DL,IND,10,1.420566095723024,0.0
DL,IND,11,0.0,0.0
DL,IND,12,4.523177602458035,0.0
DL,JAC,1,54.43822406734132,0.0
DL,JAC,2,25.275572697435006,0.0
DL,JAC,3,35.86632890802009,0.0
DL,JAC,4,0.0,0.0
DL,JAC,5,0.0,0.0
DL,JAC,6,4.697082097589202,0.0
DL,JAC,7,7.839472148729564,0.0
DL,JAC,8,84.89795888595265,0.0
DL,JAC,9,13.197482350982353,0.0
DL,JAC,10,16.97625888713969,0.0
DL,JAC,11,0.0,0.0
DL,JAC,12,0.0,0.0
DL,JAN,1,0.0,0.0
DL,JAN,2,6.049529243087687,0.0
DL,JAN,3,0.0,0.0
DL,JAN,4,9.681177411061666,0.0
DL,JAN,5,0.0,0.0
DL,JAN,6,26.384653833657925,0.0
DL,JAN,7,12.13591865094752,0.0
DL,JAN,8,0.0,0.0
DL,JAN,9,23.98145602018081,0.0
DL,JAN,10,0.0,0.0
DL,JAN,11,0.0,0.0
DL,JAN,12,8.49943167264452,0.0
DL,JAX,1,13.077425796970248,0.0
DL,JAX,2,0.0,0.0
DL,JAX,3,0.42776382386414025,0.0
DL,JAX,4,22.52752520379792,0.0
DL,JAX,5,1.3857947520131746,0.0
DL,JAX,6,4.0354549482957545,0.0
DL,JAX,7,12.321174789876109,0.0
DL,JAX,8,12.565391823580313,0.0
DL,JAX,9,0.0,0.0
DL,JAX,10,0.0,0.0
DL,JAX,11,0.0,0.0
DL,JAX,12,0.8789041319400691,0.0
DL,JFK,1,15.587207641720235,0.0
DL,JFK,2,9.802284245860136,0.0
DL,JFK,3,6.82829525960554,0.0
DL,JFK,4,12.930877085710177,0.0
DL,JFK,5,17.33556852678877,0.0
DL,JFK,6,19.501582731037278,0.0028653295128939827
DL,JFK,7,22.556973734307093,0.0
DL,JFK,8,22.765209751379352,0.002631578947368421
DL,JFK,9,9.321107416053692,0.0
DL,JFK,10,14.870812777271274,0.0
DL,JFK,11,5.294811857516226,0.0
DL,JFK,12,18.187714411733523,0.0
DL,JNU,1,0.0,0.0
DL,JNU,5,0.0,0.0
DL,JNU,6,0.0,0.0
DL,JNU,7,0.0,0.0
DL,JNU,8,0.0,0.0
DL,JNU,9,0.0,0.0
DL,KOA,1,15.086839514286888,0.0
DL,KOA,2,9.232473304473304,0.0
DL,KOA,3,0.0,0.0
DL,KOA,4,0.0,0.0
DL,KOA,5,0.0,0.0
DL,KOA,6,19.19033982683982,0.0
DL,KOA,7,5.6850497835497835,0.0
DL,KOA,8,0.10351186313686314,0.0
DL,KOA,9,0.0,0.0
DL,KOA,10,5.434095238095239,0.0
DL,KOA,11,23.557892857142864,0.0
DL,KOA,12,32.529033492822975,0.0
DL,LAS,1,6.2089888010707055,0.0
DL,LAS,2,7.201234152464692,0.0
DL,LAS,3,4.777009237542337,0.0
DL,LAS,4,11.027887384338053,0.0
DL,LAS,5,18.885065457621753,0.0
DL,LAS,6,5.852225866640327,0.005847953216374269
DL,LAS,7,11.69045518220415,0.0
DL,LAS,8,11.161792369962573,0.0
DL,LAS,9,4.398258477870719,0.0
DL,LAS,10,2.9974801348354623,0.0
DL,LAS,11,2.6729171259060527,0.0
DL,LAS,12,13.715594758614566,0.0
DL,LAX,1,7.638723556278006,0.0
DL,LAX,2,16.387794227300045,0.0
DL,LAX,3,12.991348532064883,0.0
DL,LAX,4,3.3181041764710377,0.0
DL,LAX,5,8.869972572115174,0.0
DL,LAX,6,12.665198030025824,0.0
DL,LAX,7,10.986092264310203,0.0
DL,LAX,8,7.869879664694618,0.0
DL,LAX,9,6.189212858114182,0.0
DL,LAX,10,14.234471347466123,0.0
DL,LAX,11,5.185430330417056,0.0
DL,LAX,12,18.15568548524189,0.0
DL,LEX,1,10.608226162726163,0.0
DL,LEX,2,19.59336507936508,0.0
DL,LEX,3,32.841344325995635,0.0
DL,LEX,4,0.0,0.0
DL,LEX,5,3.9614233194117774,0.0
DL,LEX,6,10.980005244755244,0.0
DL,LEX,7,10.141402134715987,0.0
DL,LEX,8,0.0,0.0
DL,LEX,9,0.0,0.0
DL,LEX,10,0.0,0.0
DL,LEX,11,53.6282165137494,0.0
DL,LEX,12,0.09094588744588751,0.0
DL,LFT,1,0.0,0.0
DL,LFT,2,0.0,0.0
DL,LFT,3,1.9670891516516518,0.0
DL,LFT,4,24.009932615323745,0.0
DL,LFT,5,0.0,0.0
DL,LFT,6,0.0,0.0
DL,LFT,8,0.0,0.0
DL,LFT,11,23.21232315064391,0.0
DL,LFT,12,0.0,0.0
DL,LGA,1,13.771300444206023,0.0
DL,LGA,2,11.811671041487418,0.0
DL,LGA,3,11.839372133466254,0.002777777777777778
DL,LGA,4,15.28999666815469,0.0036363636363636364
DL,LGA,5,13.634657670822593,0.0031446540880503146
DL,LGA,6,18.847656764800227,0.003246753246753247
DL,LGA,7,28.344256281384908,0.0
DL,LGA,8,14.027071902717907,0.0
DL,LGA,9,9.039654093774761,0.0
DL,LGA,10,9.052956261334726,0.0
DL,LGA,11,11.674531139793734,0.0
DL,LGA,12,18.645331697421053,0.0037593984962406013
DL,LGB,1,0.0,0.0
DL,LGB,2,0.0,0.0
DL,LGB,3,0.0,0.0
DL,LGB,4,0.0,0.0
DL,LGB,5,0.0,0.5
DL,LGB,8,5.900602741505711,0.0
DL,LGB,9,0.0,0.0
DL,LGB,10,1.0248552986524653,0.0
DL,LGB,11,0.0,0.0
DL,LGB,12,9.308368016435448,0.0
DL,LIH,1,26.27257858807859,0.0
DL,LIH,2,44.47374586430082,0.0
DL,LIH,3,0.0,0.0
DL,LIH,4,0.0,0.0
DL,LIH,5,0.6146825396825396,0.0
DL,LIH,6,0.0,0.0
DL,LIH,7,15.842466852591853,0.0
DL,LIH,8,22.358936480186486,0.0
DL,LIH,9,0.0,0.0
DL,LIH,10,0.0,0.0
DL,LIH,11,0.0,0.0
DL,LIH,12,0.0,0.0
DL,LIT,1,7.818820596061537,0.0
DL,LIT,2,7.830098094286172,0.0
DL,LIT,3,0.0,0.0
DL,LIT,4,0.0,0.0
DL,LIT,5,7.7157098642840065,0.0
DL,LIT,6,0.0,0.0
DL,LIT,7,3.3095225289345316,0.0
DL,LIT,8,10.68891597684849,0.0
